,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,NaN,P38038,Sulfite reductase [NADPH] flavoprotein alpha-component,Escherichia coli (strain K12) OX=83333,1.0,MNXR104650,-,1.8.1.2;1.8.2.2,1.0,0.0,0.35355,NaN,0,0.353553,45.6,23.5,12.5,21.1,66269.84,4.6554,44.574,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
179,NaN,B0SF75,Sulfite reductase [NADPH] hemoprotein beta-component,Leptospira biflexa serovar Patoc (strain Patoc 1 / Ames) OX=355278,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,39.0,29.1,20.4,14.5,62616.63,8.8813,48.288,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
180,NaN,Q1D9W9,Sulfite reductase [NADPH] hemoprotein beta-component,Myxococcus xanthus (strain DK1622) OX=246197,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,33.3,24.2,21.8,23.6,62086.44,7.0107,42.883,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
181,NaN,Q5WKE7,Sulfite reductase [NADPH] hemoprotein beta-component,Alkalihalobacillus clausii (strain KSM-K16) OX=66692,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,40.4,22.6,23.7,16.2,64742.72,6.7080,45.550,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
182,NaN,Q4L9F1,Sulfite reductase [NADPH] hemoprotein beta-component,Staphylococcus haemolyticus (strain JCSC1435) OX=279808,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,40.8,23.0,18.0,21.2,64889.32,5.2790,50.087,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
183,NaN,B7GJU8,Sulfite reductase [NADPH] hemoprotein beta-component,Anoxybacillus flavithermus (strain DSM 21510 / WK1) OX=491915,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,44.9,20.9,19.6,17.5,64900.92,6.2234,46.410,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
184,NaN,B9DLM4,Sulfite reductase [NADPH] hemoprotein beta-component,Staphylococcus carnosus (strain TM300) OX=396513,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,45.0,22.8,21.7,13.4,64729.37,5.8975,50.088,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
185,NaN,Q5HKZ7,Sulfite reductase [NADPH] hemoprotein beta-component,Staphylococcus epidermidis (strain ATCC 35984 / RP62A) OX=176279,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,39.9,21.0,20.1,21.8,65343.04,6.0626,50.350,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
186,NaN,C6CXN6,Sulfite reductase [NADPH] hemoprotein beta-component,Paenibacillus sp. (strain JDR-2) OX=324057,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,35.7,28.0,20.6,18.6,64062.83,6.7524,44.948,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
187,NaN,C0Z9X2,Sulfite reductase [NADPH] hemoprotein beta-component,Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599) OX=358681,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,43.8,17.2,19.6,22.3,65398.84,5.2671,47.818,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
188,NaN,Q8CMX5,Sulfite reductase [NADPH] hemoprotein beta-component,Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,40.1,20.9,20.1,21.8,65357.07,6.0630,50.350,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
189,NaN,A8FDY3,Sulfite reductase [NADPH] hemoprotein beta-component,Bacillus pumilus (strain SAFR-032) OX=315750,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,41.2,24.5,17.8,19.4,64582.48,6.0541,47.378,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
190,NaN,B1HXC1,Sulfite reductase [NADPH] hemoprotein beta-component,Lysinibacillus sphaericus (strain C3-41) OX=444177,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,35.3,23.9,21.0,22.7,64976.09,7.1708,46.853,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
191,NaN,Q8EQP0,Sulfite reductase [NADPH] hemoprotein beta-component,Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831) OX=221109,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,41.2,18.0,23.2,20.4,65553.08,5.3771,50.174,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
192,NaN,B0SNL6,Sulfite reductase [NADPH] hemoprotein beta-component,Leptospira biflexa serovar Patoc (strain Patoc 1 / ATCC 23582 / Paris) OX=456481,16.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,39.0,29.1,20.4,14.5,62616.63,8.8813,48.288,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
193,NaN,Q5L041,Sulfite reductase [NADPH] hemoprotein beta-component,Geobacillus kaustophilus (strain HTA426) OX=235909,17.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,40.2,20.6,20.8,21.2,64771.95,6.7093,45.375,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
194,NaN,Q65L57,Sulfite reductase [NADPH] hemoprotein beta-component,Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46) OX=279010,17.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,42.4,21.8,17.4,21.2,64946.11,7.0287,48.077,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
195,NaN,A7Z8R5,Sulfite reductase [NADPH] hemoprotein beta-component,Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42) OX=326423,18.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,39.8,21.8,19.1,22.2,64778.73,6.6825,48.161,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
196,NaN,O32214,Sulfite reductase [NADPH] flavoprotein alpha-component,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR104650,-,1.8.1.2;1.8.2.2,1.0,0.0,0.35355,NaN,0,0.353553,46.3,17.5,16.3,22.6,67259.30,4.4814,47.934,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
197,NaN,Q1K9C2,Sulfite reductase [NADPH] subunit beta,Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812,21.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,41.2,24.2,15.4,20.3,163844.44,5.1762,47.454,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
198,NaN,Q09878,Probable sulfite reductase [NADPH] flavoprotein component,Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812,21.0,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,39.3,27.6,16.8,18.0,111352.85,5.9360,46.223,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
199,NaN,P47169,Sulfite reductase [NADPH] subunit beta,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292,22.0,MNXR104650,-,1.8.1.2;1.8.2.2,1.0,0.0,0.35355,NaN,0,0.353553,35.0,25.2,19.1,21.7,161219.09,5.1476,49.861,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
200,NaN,Q15NK1,Sulfite reductase [NADPH] hemoprotein beta-component,Pseudoalteromonas atlantica (strain T6c / ATCC BAA-1087) OX=342610,inf,MNXR104650,-,1.8.1.2;1.8.2.2,3.0,0.0,0.35355,NaN,0,0.353553,44.8,22.8,19.3,15.9,63143.75,6.4671,47.276,S.[H][H]>>[H+].[SH-],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=S([O-])[O-].[H+]>>[SH-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
